Crescendo,4
Columbia C3L 32,1
Columbia C3L 33,31
Columbia Masterworks ML 5107,1
Rebel SLP-1511,1
Mar-vel,1
"Archiv Produktion (CD, 447 092-2)",2
BRAINFEEDER,1
Soundscape SSC 1174,1
Westminster XWN 18455,1
Deutsche Grammophon 453 459-2,1
Cotique,9
Audio Lab,10
Nuclear Blast,2
RE: Records,2
Foxy 9005,1
LP / Vanguard 1003/38,1
Greydisc,3
Peer Pressure Zombie,1
RPP 1002,1
"Das Alte Werk: Telefunken, LP / SAWT 9584/87-A",1
DELON,1
S2K 45 937,1
Smithsonian Folkway Recordings,2
"Lyrichord, CD: 8045 DDD",1
DIW,40
Earthforms 814,2
Angel S-37001,1
Alegre (LPA8320),1
LP/CRI,1
East Side Digital,15
Signum Classics,4
Manhattan,1
Collector's Item 102,1
Victo Records,1
DG 138974,1
JG 629,1
Challenge,4
"New Albion (CD, NA062)",1
Deutsche Grammophon 437 849-2,1
IRS,1
Blue Note Records (BLP 4260),1
RED Record,1
Can-Am,1
World Music Library,6
Astrée Auvidis E 7721,2
Columbia Legacy,7
Harmonia Mundi 901729,4
Channel Classics CCS 14198,1
Delta Records,1
"LP, Deutsche Grammophon",1
Owl,7
Touch TO:52,1
undefined,5
Nessa N-14/15,5
Sadhana Foundation,1
Mississippi / Psychic Sounds,2
Fania (LP 346),1
Carthage Records,1
HMW Distribution,4
Deutsche Gramaphon 139339,1
Specialty Records,6
Salabert Actuels SCD 8801,2
Goldenlane Records,1
Galloping Goat,1
Old Timey/Arhoolie,4
Elektra Nonesuch 9 79257-2,1
Nimbus Records NI 5444,1
CD / Harmonia Mundi AECO0746,1
Black & Blue 33.187,1
Melodiya M 35116,1
Zoho,22
ECM New Series 1583 (CD),1
Harmonia Mundi 190764,1
LP / Impluse! A-95,1
Ondine ODE 869-2 (CD),1
Channel Classics CCS SA 30310 (CD),2
Jazzaway,2
New Jazz OJCCD-063-2,1
Detroit Improvisations,1
EMI  CDS 7 47388 8,1
Blueshift CRI,2
MHS 974,2
Proarte Sinfonia,1
ESP Disk 1022,1
MHS 978,1
"Kinky Music Institute, Banned Production",2
Collector's Classics CC 13,3
Pro Arte (LP 3PAL-3004),1
Radio Nederland Transcription Service VS 0467,1
OKeh 06426,1
ECM New Series1736,1
Survival Records,4
Prestige 7053,1
Anonymous,1
P-200202,2
Alia Vox (CD AV 9840),1
The Musical Heritage Society,13
EPM Musique,15
Hannsler 71,2
Blue Note 1572,1
Blue Note 1575,1
Blue Note 1577,1
Blue Note 1576,2
SAWT 9549-B EX,2
EMI 3C 054-95765,6
America 0699,1
Material Records,1
Teldec Classics,4
psi 01.01,1
Tripp,1
Prestige P-24049,5
"BMG (CD, 09026-688865-2)",1
EMI 7423 5 671 122,1
Argo Record Company,1
Atlantic 1260,1
Anthology Records,4
Contemporary,89
Mytho Records,1
CD / Hanssler Classics,1
Astrée naïve E 8821,2
India Navigation,73
Nonesuch H-1012,2
LP (Deutsche Grammaphon 2530 793),2
Connoisseur Society CD4171,1
CD (GM2039),1
AUM Fidelity AUM 017,1
CD / Lovely Music Ltd.,3
New World Records 80708-2,5
NorthSide,23
BMG Classics (CD 09026-68101-2),1
MK 1530,1
Musical Heritage Society MHS 4573,1
Kik-R,1
Elevator Bath,1
Elica,2
1750 Arch S-1755,1
Anna Mayilyan,17
Arhoolie F1013,6
Harmonia Mundi 1905185,1
Tico Records TRSLP-1094,2
Palomino Records,1
CRMCD 1003,1
Mode Records 188,1
London 444 318-2,3
EPIC LC 3455,2
Stones Throw Records (STH7028),1
Celestial Recordings,1
EMI S-36714,3
Impulse! A-75,1
ECM New Series 1668 289 465 066-2,2
The Beak Doctor 3,1
CD/Harmonia Mundi 907187,1
STR 33603,4
Milestone MCD-55005-2,1
EM1106CD,1
EcoClassics (CD 008),1
International Jazz Emporium,1
Allquestions,1
"CD, Harmonia Mundi HMC 901874",1
Mixtery Records,1
Editions de L'oiseau-Lyre,2
SLPM 139446,1
ace,1
"Decca (LP, ZRG 5149)",1
SRP LP 290,2
Nagel Heyer,1
Sony Classical S2K 66 847,1
CECMA 1007,1
Celestial Harmonies 13241-2,1
Trip Jazz (TLP5032),1
Atlantic 1614 0598,1
Folkloric,1
Mace (Scepter Records),1
Deadline Recordings,2
Cri Exchange (CD900),1
Parlophone Records,3
No,2
Ondine ODE 740-2 (CD),2
Harmonia Mundi 907649,1
LP (RCA Red Seal CRLI-2633),1
CD/UHCD 350,1
Serenus Recorded Editions; SRS 12 052 (LP).,5
CD: Sonoris SCD 5150,1
Lyrichord [LEMS 8031],1
Throne Heap,1
Equilibrium,1
Asphodel 0975,1
GLOSSA Platinum GCD 30405 (CD),1
hep,3
5RC,1
NA,7
Harmonia Mundia HMU 907283.84 (CD),1
Prestige 7086,1
OL 50102,2
Vanguard OVC 8003,1
LP / Angel,2
in Tone,1
Palladium-Latin Jazz & Dance Records,1
Stones Throw Records (STH 2169),1
SU 3314-2 211,2
Chess Records CH 2-9223,1
The Alan Lomax Collection,4
MA Records,2
Harmonia Mundi (CD HMU 907020),4
Supraphon 0045-2 611,1
Pair,1
OJC-067,1
Victrola VIC-1168,1
Wergo (CD WER 6543 2),1
Barnaby Candid,1
Matchless Recordings 06,1
ingo sixteen,2
Navona Records 6014,1
Angel S-36999,1
Retrieval FJ-132,2
Music and Arts CD 908,1
Music & Arts CD-1003,1
Library of Congress,34
Gothic Records G 49116,3
ANGEL S 38082,2
Saga 06 066 422-2,1
CD / Hanssler,2
"1981, Bubba's Live Recordings, Inc.",1
FMP 0010,1
First Edition Records LS-746,1
Direct Holdings Americas,8
CD (Deutsch Grammophon 289 463 479-2),7
Epic LN 3207,1
"LP (ECM New Series, ECM 1316)",1
Cantaloupe Music,5
Kendra Steiner Editions,2
AA Records,7
Asphodel LTD 2001,1
Asphodel LTD 2005,6
No Kings,6
Columbia ML 6136,1
Atlantis,1
Prestige (PR7288),1
Savoy (CD),2
Deutsche Grammaphon 2530 901,1
Gateway Jazz GSLP 7026,1
Terminal Velocity (Argo),1
Atlantic,594
Amadeo,1
Sony Classical Sm3K 64520,1
Mode 267,3
Cedille CDR 90000 137 (CD),2
New Jazz 8231,2
United Artists UAL 7002,1
Philadelphia International,1
Afrasia Productions 13712,1
Vendette,1
Bluebird AXM2-5525,2
Emergency Music: CRI,1
Leo Records LR 251,1
PI 22,1
Strata-East and WEA filipacchi music WE341,1
Argo ZRG 570 (LP),1
EMI DS-37891,8
60157-2-RC,1
RCD 20071,19
Renaissance X-45,1
Now Again Records (NA 5062),1
Inner City LP 1064,1
RCA PM 42030,1
Pitch,1
Columbia MG 30300,1
R2 75818,1
Arhole,4
Columbia Y 34637,1
MHS 561,1
Rounder Records 4005,13
LP / Pro Arte 1 Pal-2006,1
AMIGA,2
Sony Classical (SK 53 341),6
University of Toronto Press,1
Columbia 14-480584,2
Nimbus West,1
Big Country,2
Siltbreeze 1998,1
Columbia CL 2643,1
Chrysalis Records,2
EMUS,1
No More Records,11
Inner City 2022,1
Montaigne MO 782047,2
GM Recordings (CD 2049),1
Inner City 2026,1
CBS Masterworks MYK 37237 (CD),1
Gryd Complex,1
Atlantic 93008-2,1
LP/ London / OSA 1261,1
Wergo 6203-2,2
Shell Point,1
Sovereign Artists,3
Jazz Anthology 30 JA5180,1
Verve 2304 519,1
EMI REG 1076,1
Incubator,1
Columbia 34272,2
CD EMI CDC 7 49307 2,1
Studio21,5
Command Records,1
Buda Records,4
CD / Pro Arte,1
America Records,5
CRI 707,3
Deutsche Grammophon 2530211,1
Mercury MG 20751,10
Neos,4
Verve (V6-8470),11
BMG U.S. Latin,1
CD: J102,1
ECM New Series [CD 1668],2
Columbia (LP MS  7441),1
Prime Source,1
ESP-DISK (1003),2
Strata-East SES19747,1
Juke Trax Online,7
Prestige 7643,2
Sunnyside Communications SSC 1158,1
ECM New Series 1830,1
4AD,5
CRI (CD 554),2
Some bizarre currently,1
Nimbus records,1
Flying Fish Records,10
Columbia (KC 32284),1
Philly Jazz,11
Crystal Records,2
Harmonia Mundi/Deller LP,1
Veritas VER 5 61342 2,2
WMCA broadcast,3
Jazzheads (JH1154),1
LP / Phillips 2-500,1
326music,1
CD / Elektra 9 79310-2,1
Columbia ML 5613 (LP),1
Ntone CDS28,1
Savoy 1114,2
"Alia Vox (CD, AV 9822 A/C)",2
ECM New Series 1781,1
Columbia Masterworks (MS 6235),1
Flying Dutchman BluesTime,1
harmonia mundi FRANCE (HMU 907139),25
Without Fear WFR 003,1
TUM,2
LEMS 8011,13
LEMS 8013,2
Nonesuch H-71345,4
ML 5199,2
Pica Disk,1
Ondine (ODE 740-2),1
SXLP 30126,1
Lovely Music VR 1901-A,1
Universal Music,3
LP/Gasparo G3243,1
CRi,1
JSP953C,1
"argo, LP, ZRG 674",1
Revelation Records,1
Col Legno WWE 1CD 31863,1
ESP 1008,2
ESP 1007,1
Ma Recordings,4
ESP 1003,1
Chess (LPS 1551),1
Deutsche Grammophon 2530 137,1
LP/ Eterna/ Stereo 728051,1
Warner Bros Records,3
Cardinal,2
London CD 6079,1
Black Saint 0097,1
Atlantic SD 1305,2
Vintage Masters Inc.,1
Mistlur,1
Marco-Polo (CD),1
Sirocco,6
SDBR 3029,4
CD / Innova Records 0361,1
New Liszt Discoveries - 2; CDA67455,1
RCA Victor LPM/LSP 2527,2
Deutsche Grammophon 139 382,1
Montaigne 782016,1
hat ART CD 6179,1
CD/ ECM New Series,2
Delmark Stereo DS-442,1
CD / Mode,6
Flykingen Records,2
Capital Stereo SPBR 8448,1
United Diaries,3
Ondine (ODE 881-2),1
CD/ Fleur de Son Classics,1
Kapp,9
CBS MP 39761,1
American Showplace Music,1
London OS 25230,1
DG 10041,2
Columbia Special Prodcuts/Candelite Music,3
Halcyon HDL 108,1
Vox (PL 7540),1
Classics 634,1
Sony Classical (CD SMK 68 332),1
CD: Dorian DOR 90182,1
Decca Single,1
Fanfare,7
CD: JRI Recordings J120,1
Rogue Art - 0034,1
Country Western Classics/Time Life,1
NI 5394,1
SJR 36635,1
Firehouse Records and Mary Halvorson,2
Warner Classics 50999 6 15497 2 2,1
BLP 12039,1
CBS 34684,1
Wergo: WER 60161,2
Incus 18,7
LP / Columbia MS 7294,1
RCA ARL1-3978,1
Idle Hole Mirror Three,1
Roule,1
Nessa n-9/10,1
Get Back GET1030,1
CD / Musical Observations,2
Columbia 1065,1
Conifer CDCF 189,2
CMCD 1033,1
EMI Classics,77
Shanachie Records,1
E2 79145,1
Conifer CDCF 185,2
Columbia Masterworks ML 5342,1
SHCD 113,1
Domo Records,1
RCA Victor LSO/LOC6008-1,1
Hannibal Records,1
Monitor Records 799,1
Bubba's Live Recordings,1
LP / Angel SB-3837,1
Victrola (LP VICS-1404),1
Gravure Universelle,1
Balance Point Accoustics BPA001,1
Rarities No 14,1
Phillips LP 7222,1
CRI SD 366,1
Arcana (A 329),19
LP: Erato STU 70 610,1
Utech 029,1
09026-61221-2,1
World Records,3
Evidence ECD 22117,1
No Life,1
for4ears 1761,1
for4ears 1760,1
RCA/Victor,11
LP: Mercury MG50320,1
Artia International Opera Series 503/3,1
RCA LSP-4495,1
Striker Lee,2
"Ancient Word Music,",1
RCA Victor 0494,1
Opus 111 OPS 3000,7
Mbari (also released on CD on ScrewGun Records),1
Columbia Odyssey Y 35922,2
Pablo (2620 109),1
Siltbreeze Records,2
United Artists Records,8
CRi CD864,3
30 CA 036,1
Columbia Odyssey Y 31015,1
Not On,1
Muziq Records,1
Angel S-37065,1
Cherished Records,1
Prestige Re-issue,1
Verve (2516),1
Mainstream Records (6016),1
cd-cmc,3
LP (RCA LSC-3118),1
Transatlantic,2
Connaisseur,1
Royal Roost broadcast,1
SR-40272,1
Columbia 32906,1
ta records,1
Uptown UPCD 27.49,1
CD/Tzadik 7087,2
Uptown UPCD 27.42,1
Old Homestead Records,12
LP: MHS 3175,1
Strata-East SES1971,1
Strata-East SES1972,1
FuzeLicious,1
Columbia ML 5962,1
Deutsche Grammophon Gesellschaft,3
Columbia 494437 2,4
Atlantic (1219),1
Deep Listening (DL 17-2002 CD),1
Brunswick BL 58009,1
Smothsonian/Folkways,1
IPO,3
MCA/Coral,1
IPS,4
Sony Classical MHK 633327 (CD),1
Bethlehem BCP-6025,1
Rogue Art 0005,1
Westminster WGS-8210,2
LSC-2150,1
PYE,3
Troubleman Unlimited,2
Omnitone,7
BG537,1
Earthforms,15
BST 84259,1
"Armageddon Label, Hospital Productions",15
SpiritFeel,6
Red Record VPA 147,2
Harmonia Mundi HMC 901605,1
Hyperion CDA67449,2
Music Guild MS 134,1
Innocent Records,1
CM 9110,1
JA-5,1
Concord Jazz,32
LP: Seraphim IC-6022,1
BMG,39
RCA Red Seal 09026-63844-2,1
Harmonia Mundi 901703,1
RCA ARL2-1104,1
ESP Disk 1008,1
Pavane Records,1
LP / Candide 31049,1
Columbia M 31837,1
Goody,6
ECM New Series1714,1
New World NW359-1,1
Lionfish Music Group,2
Savoy Jazz 1175,1
RPR Records RPR1001,1
Archiv 198 434,4
DIW Records 829,1
Erato 8573-80233-2,1
Acoustics,1
Mainstream MS 5013,1
AFS 1044,1
Time Records,8
Historical,13
St. Joan,1
Counterpoint/Esoteric 621,4
Elektra / Wea,1
Hänssler 73,1
Astree Auvidis: 7720,1
Mosaic Records (S114-17683-2),1
New South Music,4
Songlines,20
A&M 1976,3
Columbia CML 4841,1
Native and Fine,4
MGM,68
Muse Records,21
RCA ARL2-2905,2
Varese Sarabande,1
CD (Harmonia Mundi  901690),1
The Sextet,2
S-36484,1
Nonesuch [H-71242],1
Philips 6500 025,1
CD / EMI 1927-39,1
Prestige 4/25/50,1
Folkways FJ-2863,1
RCA LSC-3099,2
RVN 211,6
For4Ears CD 1552,5
Tzadik 2003,1
Philips PHS2-901,1
Combo,1
Virgin Classics,14
Nonesuch H 71155,1
LP / BIS 53,1
[WKCR ARCHIVES],1
Jazz Door,4
Starwin,5
Philips 289 456 016-2,1
Gameboy,1
LP / Odeon,1
TRXCD 110,2
Naxos 8.570300-02,1
Muse MCD 5556,1
Important Records IMPREC206,1
"Columbia Masterworks, D3S 781",2
Nimbus NI 5315,1
AN 2 9990,1
LCD 2003,1
Jazz Anthology 30 JA 5159,1
Hanson,4
Gambit,7
"Harmonia Mundi (CD, HCX 3957046).",2
LP (Cubitas CUB-901),2
CD/CMC,2
Tzadik (2004),1
CIPCDR 014,1
DIS-80149,21
Canada Council for the Arts / Centredisques,2
EMI Electrola,1
RML,2
EMI Records,2
North Texas Jazz,1
Musidisc (JA-5234),1
Hugo Productions,5
Carrier Records,11
Harmonia Mundi 907629,1
Harmonia Mundi 907628,1
Bell Records,5
Centering Records 1005-7,1
Mind Flare Media,10
Neos Music,1
Delmark DE-214,2
CD (ECM 1477 437 440-2),1
Rounder 0246,1
Old Timey Records,8
America AM 6104,2
Candid BR-5012,1
CD / Pro Organo,1
Of the Cosmos,5
IC 037-30 946,2
MS 7387,1
CD / ECM 426KF,1
SK 52554,2
Verve Folkways,2
GCD P30405,1
LP / Grato WE810,1
Tartu Uliopilasmaja,1
Sachimay sca9350,1
Accord 201112,2
RazDaz,1
Columbia MS 6567,1
Bulldog Records,4
What Next? Recordings,1
Acoustic Levitation,4
CD/ VAI Audio/ VAIA 1187,1
CIMP,5
Navas Records,1
Capitol,359
Putumayo World Music (PUT190-2),1
Relative Pitch Records,14
CD: Sony Classics SK 52 554,1
Vanguard Classics USA SVC-124 HD,1
Elektra/Asylum Records,1
Black Lion/Freedom,1
Coco (SCLP 107),1
Hanson Records / American Tapes / Bulb Records,1
Erato 2292-45600-2,1
CBS Odyssey 32 16 0114,1
Hanson Records,4
Coşkun,1
ECM (CD 2294/95),1
Motown,35
RCA FPM1 7016,5
Finlandia,2
Emanem 4148,1
Irida,1
CD RMI 101,1
Righteous Babe Records,1
RCA ARL1-4730,2
Longines Symphonette Society,1
Alchemy (ARCD 093),1
Melodia,2
Old Hat CD-1001,9
Musical Heritage Society 3736,1
Peacock PLP 106,1
Galaxy GXY-5109,1
stradivarius STR33629,5
Base,1
nonesuch records H-71265 (LP),6
LP (Crossroads 22 16 0072),1
KAIROS 0012502KAI,4
New Jazz 8213,1
RCA Victor LM-6127,1
Sunset Records,1
Artichoke Records,3
New Jazz 8217,1
MCA Coral,7
HMC 901684 (CD),1
Prima,2
CD / Alba,1
CD / Capstone Records,1
Pras Records (SLP 1976001),1
"ECM New Series, 1930",2
Rounder 1022,1
Vaya,5
Incus CD02 Stereo,1
Argo LP 628,1
Takoma/Superior Viaduct,1
Honeysuckle Rose,1
CRI (CD 865),2
Smithsonian Folkways (SF CD 40469),8
Fentone,2
Folklyric 9032,1
Cinepoly,4
Saturn/Art Yard,2
CMCCD 11105,2
New World Records 375-2,1
Fox,1
LP/ Deutsche Grammophon/ LPM 18644,1
Improvising Artists Inc,5
Prestige (PR7643),1
New World Records 80509-2,1
Delos DE 3105,1
Red Record (VPA 106),1
Westbound,1
Bridge 9282,1
ECM New Series 1779 461 648-2,3
Opus 111,2
Hänssler (CD 92.081),1
Corwood 0763,2
Poo Bah,1
Columbia Masterworks MS 6235,1
CRI SD 114,1
Vermiform,1
Columbia 7096,1
VPS-4,1
"CD, BMG, ECM 1431",1
Sony,63
TV 34047S,2
"Sony Classical (CD, SK 53 363)",1
naïve,4
Audible Hiss,4
Naxos 8.570261,1
439 898-2 GH,2
Sangeetha,1
Vivo,1
Savant,13
Membrum Debile Propaganda,1
TPLS 13005,1
Connoisseur Society CS2032,1
CD (BMG Classics 7432129350 2),1
RCA Black And White 741.046,1
Warwick Records W 2041-2,1
Harmonia Mundi  USA (907187),1
Deustche Grammophon,27
Impulse (later release on GRP),1
GOSR 652-4,1
Nodlew Music (NM-1002),2
Tzadik 7378,1
Verve 314 523 989-2,1
COTIQUE,2
Radio Legs Music BMI,1
LP (Columbia M2 33510),1
Columbia / LP,4
Navras Records NRCD 0038-39,1
Lovely Music VR 1015,1
HMU 907209,1
Slovart Records,1
ECM 1830,1
CD Ongaku Records,2
Northeastern Records 212,1
P. I. Tchaikovsky,2
Supraphon 11 1533 - 2 111,2
Southern Lord SUNN10,1
VRS-1122,1
Rectangle,5
Riverside RLP 12-254,1
Chicago,3
Hänssler / CD,1
Blast First Petite,1
Watt,3
Seon (SBK 62952),1
Deutche Grammophon,11
erstwhile 010,1
Fantasy Records (F-9472),2
The Releasing Eskimo,1
A66144,4
CD / Kairos,1
HMU 907283.84,1
Sinfonia,1
Hessiche Kultur Stiftung,1
CD / Argo,1
Cold Blue Music CB 0026,1
Columbia 36841,1
Centaur CRC 2350,1
Everest 3132,6
CDA66823,3
Audio Daddio,1
New World 80722,2
Smithsonian Folkways SFW CD 40092,10
Interplay,1
Y2 35239,1
Chhandayan,1
Osmosis,2
ESP 1025,1
No Alternative Records,2
ESP 1026,1
ESP 1022,4
Philips Classics (CD PHC 9006),1
RCA Victor Gold Seal (CD),3
A/l/l Records,4
Enja 1973,1
Raretone RTR 24006/24007,1
CS 6955,1
Swingfan,1
Driff Records,1
XFL 15353,1
A Touch Of Magic,2
Goldband/Folk-Star,3
"LP, Capitol Records (P8433)",1
Affinity AFF 42,1
Nonesuch 9 79156-1,6
LPEM 19 201,3
hat ART CD 6113,1
Prestige Records Inc,3
Sony Classical (SK 62822),1
psi records,2
Ace of Hearts AH 77,1
Grammy Recordings,1
County 517,2
County 514,14
BYG Records,2
County 518,10
County 519,10
Sony Classics SMK 68 335,1
Angel Records 35244,1
Freak Animal Records,1
Biograph (BLP-12007),2
CD (Vaya JMVS 84),2
Alchemy Records,19
LC 8228,1
Unique Jazz,8
Telarc Digital,7
DL 710040,19
"RCA, LP, LM 2089",1
Word of Mouth,1
Supraphon 3653,1
MHS 1229,1
Labor,4
DTXPM 30131,1
Dafnison Music,6
Meg0,2
Atavistic,27
BAJC 512,1
CD/ Arbiter,1
Musicor,6
New Timey,5
CD /DaCapo 8-226067,1
Rounder 0139,1
Arista Records (AL1011),1
Coral Records,1
Landmark Records LLP1515,1
Lancia Media Factory,1
Night Records,3
Mega,4
Mego,7
Riverside 12-312,1
CD / New World Records 80459-2,1
Impulse! (A-9126),1
Bear Family/CBS Special Products,1
Sedition Dog Music,1
Pickwick International,1
LP/ Columbia Masterworks/ Stereo MS 6226,1
Rounder 0250,1
Sombient,1
HELIOS CDH55018,1
Tops,1
Guacamole/Campfire Records,1
KS 6318,12
FS-238,2
John Edwards Memorial Foundation (JEMF) Records,1
Step One,3
Harmonia Mundi,101
MCD 9401,1
Columbia Mono,1
RCA Victor Vintage Series,3
Sunny Side,5
Knot Music,2
Razdaz,6
RCA Records,28
"WKCR Archives: Recorded Live on Jazz Alternatives March 14, 1977",1
Blue Note ST-84074,1
Glossa Music,1
Soul Note (SN 1048),1
Trans Museq,4
V-Disc,3
"If You've Got the Money, I've Got the Time",1
Pan Classics 10 175,4
EMI Angel,24
Dynamic CDS 537/1-2,1
Lester Flatt and Earl Scruggs,1
Harmonia Mundi CD,1
DEB,1
HMU 907237,1
Dame,4
Jazz Village,2
Joker,9
BRIDGE 9238,1
Professor Bad Trip (Cypres),1
0 Golden Pieces of Country Hits,3
ET'CETERA KTC 3003 (CD),1
Incunabulum,1
ABC Paramount 115,1
New Amsterdam,28
Hanaiali'i Records,5
Long White Cadillac,1
hyperion CDA67233/4,3
Elektra Nonesuch 79282-2,1
Cotillion,8
OR Records,1
Trepanner,2
Origin Records,6
Top-Deck,1
"NoneSuch (LP, H-71336)",4
Leo Records 482,1
Tigueraso,1
Imprec,1
Ethnic Folkways Library,2
RCD 2002,1
"Sony Classical (CD, SK 89670)",1
SAWT 9433-B,3
HOB (Scepter),1
Blue Thumb Records,1
Chandos (CHAN 8639),2
Rune Grammafon,17
Rogue Art 0022,1
JCOA Records LP 1009,1
ESP 1022-2,3
Deutsche Grammophon 289 463 284-2,3
Curuba Music,1
Lynx,1
ACM,3
RCA 741107,1
CD/Ondine,1
"Archiv Produktion (CD, 427 660-2)",2
Proarte 2PAL-2015 (LP),2
ACT,24
"Centaur (CD, CRC 2668)",1
EMI 157 EX 27 0424 3,1
World Village (CD 468023),1
Amadeus AMD 7007,9
Swing Era Records,1
Historical HLP-8003,11
LP / Argo,2
The Sound Jazz,1
"Lyrichord (CD, LEMS 9002)",1
Table of the Elements (1996),1
Bethlehem BCP-6018,1
DRG Records,1
ECM 1256,1
Challenge Records,2
New Artists 1044CD,1
Improvising Artists,14
Three Lobed,4
Disques Vogue,9
"LP, Westminster, W9301",1
Smithsonian Folkways 40039,3
Putel Rojos,1
Rough Trade,11
atlantic,1
CD / Musical Heritage Society,1
Savoy SJL 2213,2
Endeavor Classics,1
Savoy SJL 2215,8
CD / Ondine 1156,1
Jazz Guild 1001,1
M. Byron,1
LP Argo: ZRG 821,1
Yep Roc,1
Moikai,1
CD: Bridge Records 9186,1
Philips 6500 009,2
New World NW 326,1
Sire Records,1
"Snow Music, Inc.",1
Apex,1
Synergie OMP,1
Decca DL 5376,6
Mustevic,1
Solid State Records 18058,1
hanssler (CD 92.115),1
Argo ZRG 643,1
Sierra,3
Sparkling Beatnik SBR0024,1
M 34534,1
"Columbia Masterworks, LP, ML 6389",1
M 34530,1
WKCR,7
"USSR Melodiya, Angel SR-40065",1
Ubiquity/ Cubop (CBCD033),2
Long Tale Records,1
Cambria CD-1066,1
paternoster row,1
Columbia Masterworks (ML 4600),3
XLNT Music (CD-18006),1
Skirl Records,2
Angel S-36605,1
PAD-110,1
CD/ONYX,1
Dorian DIS-80163,1
Angel S-36603,1
Ash International,6
Nonesuch Records,19
ABC Westminister Gold,1
Hyperion 67460,1
"L'Oiseau-Lyre, CD, BA 925",2
Codigo,1
Perspectives of New Music,1
213 CD,1
Deutsche Grammophon 2531 004,1
Impulse 7,2
PM 666,1
ECM New Series 1669,1
Koch CD 8516,1
MCA Impulse!,2
Prestige LP7018,1
Harmony / Columbia,1
Music Masters [MM 60188X],1
Bach Guild BGS-70673,7
Mercury,151
EMF CD 003,1
Buckboard,2
CPO,3
Jin,1
Argo (CD 436 835-2),1
Nonesuch/ Perro Verde,1
Columbia LP WL 152,1
Columbia C30034,1
Concord Music Group,1
Threshold House,6
Naxos 8.572480,1
Ludwig van Beethoven,4
Move MS 3027,5
Now Again Records (NA5039),1
Verve (V6-8600),2
deustche harmonia mundi 05472-77353-2,4
Columbia ML 4990,2
Columbia 36383,1
Candide,27
"Metronome, (CD MET CD 1009)",1
DIW 8021/8022,1
LP (Vaya VS-10),1
Decca CS 6592,1
Marecordings,4
Barking Hoop,5
Laterit productions,1
Classics,10
Centaur CRC 2348 (CD),1
Ambassador,2
Dischi Ricordi CRMCD 1003,1
LP / Impulse AS-9232-2,1
Cadence Jazz Records CJR 1015,1
Dorian Recordings DOR-93183,1
Composers Recordings Inc.,1
Verve (VG-8470),2
CD/ Vai,1
Decca LP (DL 710120),1
SRV-134,1
Enoch Light,5
Vanilla OMP,1
"Bang on a Can Live, Vol. 1 (CRI)",1
Polydor Records,6
"Harmonia Mundi (CD, 907184).",4
Dreadnought,1
Criss 1126 CD,1
MCA Records MCA-5625,5
Sunnyside (2009),2
Plantation Records,7
harmonia mundi 907316,1
Amanda (Onlyroots repress),1
SNCD 73688,1
ERM 007,1
London ffrr LL791,1
Argo ZRG 5497,1
RE: Publishing (Revolutionary Ensemble's own label),1
Faze Four,1
Columbia (CS 9367),1
stradivarius STR 33762,3
harmonia mundi (HMU 907139),1
London ffrr LL 791,6
Sony Classical SK 68 265,2
Freedom,17
Of The Cosmos,1
Giants of Jazz CD 53006,1
Moers Music 01034,1
Sony Classical SK 58 949,1
AV2307,1
Orfeo,12
Cachet,2
Knitting Factory,9
Aquino,1
Intuition Music,3
[WCKRchives],1
pdse,3
Ohrai Records JMCK-1023,14
CD/Harmonia Mundi,2
IMPULSE,1
Columbia Single,1
"LP, L'oiseau-Lyre, SOL 60039",1
JLP 30,1
Dark Full Ride (Cantaloupe),1
Disques Montaignes,3
enja 2032,1
Signature,1
DHM 05472-77394-2,1
Koch International Classics,4
LSC-2586,3
BMG Direct,1
Odyssey 32 16 0156,1
First Heard,2
The gramaphone company of India Ltd.,1
Areito,6
Parnassus Records,1
RCA 63703,1
Nonesuch H-71064 (LP),1
Chandos (CHAN 8822),2
Goldband Record Company,6
"Deutsche Grammophon, 437827-2",1
MIB Music,2
more mars team,1
Eskimo,1
Explorer Series,4
New Braxton House NBH 901,1
Opus One 133,1
Alia Vox (CD AV 9803),5
Chesky Records,8
JMT Productions 834 421-1,1
FSNT,1
World Music / Hippos in Tanks,1
Kairos 012222KAI,1
Hawai'i Sons,5
Columbia Masterworks [MS 6944],1
Metrojazz,2
Artifact Recordings ART 1011,1
LP: EMI EX 27 0553 3,1
RCA LSC 3192,1
HMC 901855,8
Albion,4
Vanguard VRS-1065,1
hat Hut Records,2
ECM New Series 289 465 341-2,1
US Marine Corps,3
SESC,1
MG10112,1
Philips (LP 6580 012),1
Pro Gloria Musicae,3
harmonia mundi (HMC 905248),1
Navras NRCD 0097,1
Navras NRCD 0096,1
The Musical Heritage Society (MHS 1411),2
CRI (CD 701),1
Milestones,2
Phontastic,7
Milestone (MCD-9263-2),1
Spotlite SPJ134,3
Ninewinds,2
Arabesque Recordings Z6725 (CD),1
MCD0603,2
HeadFirst,1
Harmony Columbia,1
Cramps Records,3
Savoy Jazz (SJL1142),1
Highnote,11
CD LR 449,1
Nimbus Records NI 5547,1
Impulse A-62,5
Prestige PR 7824,2
self released CD,2
CD / Nonesuch 79656-2,1
